SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
CE,18,F,1,2,1,A,A,3,A,A,553.28
CE,18,F,1,2,2,C,C,2,C,B,746.1
CE,19,F,1,2,1,A,A,3,A,B,496.02
CE,18,M,1,2,2,D,A,5,B,B,651.96
CE,17,F,1,1,1,B,B,6,A,B,612.54
CE,17,M,1,2,1,A,A,4,B,A,479.48
CE,26,M,1,2,1,A,A,5,A,A,428.64
CE,17,F,1,1,1,A,A,3,A,B,675.86
CE,17,M,1,1,1,A,B,2,B,B,548.52
CE,18,F,1,2,1,A,A,8,A,B,465.8
CE,17,M,1,1,1,A,B,5,A,B,397.76
CE,17,F,1,2,1,D,D,6,A,A,529
CE,19,F,1,1,2,A,B,4,B,B,562.46
CE,18,M,1,2,1,D,A,7,B,B,452.26000000000005
CE,25,F,1,1,1,D,D,3,A,A,336.36
CE,18,M,1,2,2,B,B,3,C,B,560.7
CE,17,M,1,2,1,B,A,4,A,B,386.18
CE,18,M,1,1,1,A,B,4,A,B,547.6800000000001
CE,17,M,1,2,1,A,A,5,A,A,448.5799999999999
CE,17,F,1,2,1,A,A,7,B,A,374.94
CE,19,F,1,2,1,A,A,5,B,A,476.86
CE,17,M,1,2,1,A,A,4,A,A,614.26
CE,17,M,1,2,1,A,A,5,B,A,563.52
CE,18,M,1,2,1,D,A,3,A,A,439.5799999999999
CE,18,F,1,2,1,A,A,4,A,B,458.76000000000005
CE,17,F,1,2,1,A,A,4,A,A,424.78000000000003
CE,19,F,1,2,1,A,A,4,A,A,436.67999999999995
CE,19,M,1,1,1,B,A,5,A,B,416.0200000000001
CE,18,F,1,2,1,A,A,7,A,B,372.46
CE,19,F,1,2,1,A,A,5,A,A,495.28000000000003
CE,18,F,1,1,1,A,A,4,A,A,509.36
CE,18,F,1,1,2,C,A,4,C,B,683.72
