SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
MA,18,M,1,2,1,D,B,2,B,B,496.64
MA,19,M,1,2,1,A,A,4,A,A,474.56000000000006
MA,17,F,1,1,1,B,A,3,A,B,543.22
MA,17,F,1,2,2,C,C,3,D,B,556.0600000000001
MA,17,F,1,2,1,A,A,5,A,A,399.65999999999997
MA,17,M,1,2,1,D,B,7,A,A,433.56000000000006
MA,17,M,1,1,1,A,B,2,A,B,569.26
MA,18,M,1,2,1,D,A,5,A,B,511.21999999999997
MA,18,F,1,2,1,A,A,4,A,A,440.06000000000006
MA,17,M,1,2,1,B,B,4,A,B,610.7
MA,18,F,1,2,1,A,C,3,C,B,475.8
MA,17,F,1,1,1,A,A,5,B,A,480.98
MA,18,F,1,2,1,A,A,4,A,B,415.62000000000006
MA,17,F,1,2,1,C,B,3,B,B,637.04
MA,17,F,1,2,1,B,B,6,C,B,564.28
MA,19,F,1,1,1,B,B,4,A,B,497.6
MA,18,M,1,2,1,A,A,7,A,A,560.5600000000001
MA,17,F,1,2,1,A,B,9,A,A,458.16
MA,17,F,1,2,2,B,B,5,A,B,502.26000000000005
MA,20,F,1,1,1,C,B,4,B,B,450.28000000000003
MA,19,M,1,1,1,A,A,5,B,B,225.42
MA,16,F,1,1,1,B,B,4,A,A,580.7
MA,16,M,1,2,2,B,C,5,D,B,678.8
MA,17,F,1,2,1,A,A,4,A,A,470.21999999999997
MA,20,F,1,2,1,A,A,5,A,A,452.96000000000004
MA,18,M,1,2,1,D,D,4,A,A,379.17999999999995
MA,20,F,1,2,1,D,C,4,B,B,517.42
MA,24,F,1,2,1,D,A,4,A,A,497.58000000000004
MA,17,M,1,2,1,A,B,8,B,B,408.06
MA,16,M,1,2,1,A,A,1,A,A,419.87999999999994
MA,18,M,1,2,1,A,A,6,A,A,369.7
MA,17,M,1,2,1,A,A,5,A,A,541.04
MA,17,M,1,2,1,A,B,3,A,A,595.9200000000001
MA,16,F,1,2,1,A,A,5,A,A,481.58000000000004
MA,17,F,1,2,1,B,A,4,A,B,332.14
MA,17,F,1,1,1,B,B,5,B,B,553.4
MA,17,M,1,1,1,C,C,3,A,A,433.9
MA,18,F,1,2,1,D,D,4,B,B,435.4
MA,18,M,1,1,1,B,B,3,B,B,480.26000000000005
MA,18,M,1,2,1,A,A,6,A,A,319.94
MA,18,M,1,1,1,C,C,5,A,A,665.26
MA,18,F,1,2,1,B,B,4,B,B,588.78
MA,17,F,1,2,1,D,A,7,A,A,520.9
MA,23,M,1,2,1,A,B,6,A,A,522.5
MA,20,F,1,2,1,A,B,3,A,B,451.06000000000006
MA,17,F,1,2,1,B,A,7,A,B,470.46000000000004
MA,21,F,2,2,1,A,A,2,A,B,507.36
MA,18,M,1,2,1,B,B,4,B,A,448.46000000000004
MA,19,F,1,2,1,A,A,7,A,B,388.64
MA,17,F,1,1,1,A,A,7,A,A,499.06000000000006
MA,18,M,1,2,1,A,A,4,B,A,559.5
MA,17,F,1,2,1,B,C,4,B,B,498.73999999999995
MA,17,M,1,2,1,A,A,4,A,A,480.1
MA,18,M,1,2,1,A,A,4,A,A,491.5
MA,17,M,1,2,1,B,C,7,B,B,476.76000000000005
MA,17,M,1,2,1,A,A,4,A,A,575.8399999999999
MA,18,M,1,2,1,A,B,5,A,A,546.8
MA,16,M,1,1,1,A,A,6,A,A,419.66
MA,17,F,1,2,1,B,A,4,A,A,554.4799999999999
MA,17,M,1,2,1,A,C,5,C,B,521.3399999999999
MA,17,M,1,2,2,A,A,10,A,A,435.14
MA,18,M,1,2,1,D,D,5,A,A,569.12
MA,37,F,1,2,1,A,A,3,A,A,320.4
MA,18,F,1,2,1,A,B,5,B,A,500.58000000000004
MA,18,F,1,2,1,A,A,7,A,A,486.23999999999995
MA,17,F,1,2,1,C,C,5,D,B,562.94
MA,19,F,1,1,1,B,B,4,B,B,510.41999999999996
MA,17,M,1,1,2,C,C,4,D,B,545.3799999999999
MA,18,M,1,2,1,D,C,3,C,A,489.1
